what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1544115228102
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1544115228102
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1544115228102
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1544115228102
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1544115228102
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1544115228102
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1544115228102
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1544115228102
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1544115228102
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1544115228102
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1544115228102
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1544115228102
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1544115228102
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1544115228102
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1544115228102
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1544115228102
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1544115228102
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1544115228102
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1544115228102
os,sysinfo,,,"win32",1544115228117
arch,sysinfo,,,"x86",1544115228117
ws,sysinfo,,,"win32",1544115228117
locale,sysinfo,,,"en_US",1544115228117
processors,sysinfo,,,"4",1544115228117
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1544115228117
java.runtime.version,sysinfo,,,"1.8.0_191-b12",1544115228117
java.specification.name,sysinfo,,,"Java Platform API Specification",1544115228117
java.specification.vendor,sysinfo,,,"Oracle Corporation",1544115228117
java.specification.version,sysinfo,,,"1.8",1544115228117
java.vendor,sysinfo,,,"Oracle Corporation",1544115228117
java.version,sysinfo,,,"1.8.0_191",1544115228117
java.vm.info,sysinfo,,,"mixed mode",1544115228117
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1544115228117
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1544115228117
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1544115228117
java.vm.specification.version,sysinfo,,,"1.8",1544115228117
java.vm.vendor,sysinfo,,,"Oracle Corporation",1544115228117
java.vm.version,sysinfo,,,"25.191-b12",1544115228117
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1544115230336
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1544115230368
closed,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1544115230399
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1544115244646
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1544115244661
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544115247209
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544115281026
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1544115286115
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1544115286115
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1544115290423
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544115296462
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1544115312786
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544115313895
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1544115314958
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1544115315005
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1544115315146
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1544115315505
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1544115321189
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1544115324879
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1544115325817
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1544115326114
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1544115343073
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1544115347491
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1544115347663
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1544115347757
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1544115348730
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544115372667
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544115374863
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544115379348
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544118278076
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544118282685
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544529095656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544529098182
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544547948158
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544547950433
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544547961803
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1544547963305
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544547967638
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1544547968225
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1544547975720
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544547978284
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1544547978299
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544547981038
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548099515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548105833
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548130387
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548133262
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548145111
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548149047
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1544548150362
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548158127
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1544548158257
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1544548158362
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548160556
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548167156
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1544548172920
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548175241
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548176543
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548177208
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548177778
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548179100
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548184123
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548186643
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548195571
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1544548198835
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548199863
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548209805
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1544548212302
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1544548213852
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548220235
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548223237
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548223877
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548227651
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1544548228363
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1544548229186
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548236216
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548255793
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1544548262157
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548262266
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548263591
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548265543
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548271241
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1544548280074
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548280141
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548281009
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548282164
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548302319
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1544548306234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548306863
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548309191
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1544548311947
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1544548312456
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548318494
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548320662
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1544548324768
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548326222
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548327297
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548328423
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548330117
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548340054
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548340832
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548350075
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548360641
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1544548363970
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548369275
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548370373
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548373603
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548374598
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1544548380634
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548384124
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548384951
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548388376
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548406798
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1544548414578
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1544548417571
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548419936
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548421593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548422607
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548424085
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1544548427421
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548429329
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548430864
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1544548437706
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1544548441305
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1544548443472
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548443529
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548444247
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548446948
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548596624
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548599612
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548601974
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1544548601984
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1544548602632
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548604357
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548613577
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1544548613587
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1544548613668
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1544548613757
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548615429
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548617444
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548623300
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548625048
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548628885
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548631498
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548636863
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548639398
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548642059
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548650798
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1544548650811
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1544548650874
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1544548650937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548655693
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548659246
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548662913
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548663962
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548669004
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548670368
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548675339
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548677062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548679148
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548680170
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548682575
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548684439
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548692680
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548693277
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1544548694391
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548699914
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548736738
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548738124
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548747574
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1544548747588
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1544548747676
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1544548747762
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548751129
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548753092
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1544548754444
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548755785
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548757997
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548763339
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1544548765327
